Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
JB交流站 (Kempas、Impian Emas、Tampoi),,234209763715859,none,,,,29705,N/A,2021-12-08 03:46:08 EST,2021-12-08,03:46:08,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/234209763715859/permalink/1339659289837562,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/706900966186806/photos/gm.1339659289837562/1747744895435736/?type=3,,,Photos from Cookielicious's post,,,,,-22
Austin Heights 外卖服务,,819729118518273,none,,,,5735,N/A,2021-12-08 03:45:47 EST,2021-12-08,03:45:47,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/819729118518273/permalink/1238046783353169,"🧧预购年饼系列来咯喂❗❗❗ 订购超过Rm100, 即可获得〖吉祥虎红包封套〗（包含6个不同款式）❗❗❗ 今年我们家将推出【传统年饼】和 【西式曲奇】两个系列的年饼哦 🧨🧨🧨 【传统年饼】 🧧〔香辣虾米卷〕🏆主打商品 特别推荐给爱吃辣的宝贝们，内馅是妈妈牌自制的虾米辣椒，是吃了30年的味道哦😉 🧧〔咸蛋麦片卷〕🏆主打商品 自家独创口味，咸蛋咸香加上微辣口味，适合不吃辣的宝贝们哦😌 🧧〔牛油鳳梨卷〕 🧧〔发财蜜蜂窝〕 🧧〔福气鸡蛋卷〕 🧧〔富贵鸡蛋片〕 【西式曲奇】 🧧〔黄金牛油酥〕 🧧〔梅花奶香酥〕 🧧〔蔓越莓德国酥饼〕 欢迎宝贝们pm咨询或预订哦😉 wasap.my/60127295335/cnycookies #新年年饼 #虾米卷 #鸡蛋卷 #蜜蜂窝 #鳳梨酥 #牛油酥 #奶油酥餅 #德国酥饼 #柔佛新山",https://www.facebook.com/photo.php?fbid=1079132639501665&set=gm.1238046783353169&type=3,,,Photos from PY Ng's post,,,,,-26
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,37066,39275,2021-12-08 00:00:02 EST,2021-12-08,00:00:02,Photo,29,28,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1290104261451576,"🇼🇸 裕珍馨禮盒產品~聖誕送禮必備🎄!! 🆕新團購請入內訂購👇🏻 https://forms.gle/RPRmcByGMcaveuN26:=:https://docs.google.com/forms/d/e/1FAIpQLSe7CInnWFsIY-hf0L4Ot2XwwZHloRaRmlWxOrUlAuuNiY93HQ/viewform?usp=send_form - 【裕珍馨】‼️首次引入香港‼️ 走過半個世紀，裕珍馨，奶油酥餅的創始者，始終秉持著最初的用心與傳統工藝，隨著時代進步，加入更多的創新概念，嚴選更優質的健康素材，以細緻的製餅工藝，揉出奶油酥餅每一口的香酥濃郁。 ... 👉🏻奶油酥餅 - 天然奶油製成，咀嚼時可感受到淡淡清香 - 手工桿製層次多，餅皮酥脆沒有硬邊 - 內餡經長時間熬煮，Q軟無結糖硬塊 ... 👉🏻小葛蕾鬆塔 - 兩種口味芋泥綿密、紅豆清香 - 外皮使用柔軟順口的鬆塔 - 內餡改良成台灣人口味的中式內餡 - 中心加上香甜的Cream Cheese - 這次團購產品～ ⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷) ⭐ 2、巧裕樂牛軋糖 (8種口味) 3、裕珍馨奶油酥餅 / 小葛蕾鬆塔 4、台灣白苦瓜 5、台灣紅鬚玉米筍 6、台灣水蓮 7、台灣大甲芋頭 8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖) 9、起司奶茶 10、阿木純手工水餃 (3種口味) 11、阿蘭草仔粿 / 芋粿巧 ... *預訂貨品只限白布街「門市自取」，不設送貨。 *歡迎團購/大訂單（$1500免運費） ------------------------- 亦可到阿木網站購買🔍 👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$1,000，即可免費送貨👍🏻 若全單未滿HK$1,000將收取HK$65為運費。 ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 營業時間 | 11:30-22:30 (暫定) - 💛阿木台灣麵(廣華街店) 門市地址 | 旺角廣華街8號 營業時間 | 11:30-22:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 營業時間 | 11:30-22:00",https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1290104151451587/?type=3,,,Photos from 阿木台灣麵's post,,,,,-1.52
Fla Fla Tu Tu /法圖甜點空間,flaflatutupatisserie,1672985213011233,DESSERT_RESTAURANT,TW,"fla fla tu tu/ 法圖甜點空間：甜點教學。禮盒。訂單。部分時間内用。

""非店面、僅公告的內用日才有對外營業！"" 
（非每週，一個月僅2～3天對外開放營業）

",2017-02-26 11:14:37,11758,12963,2021-12-07 22:50:45 EST,2021-12-07,22:50:45,Photo,17,17,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1672985213011233/posts/2706989586277452,⚠️⚠️⚠️《#貓咪餅乾禮盒預購更最後一天！》 出貨日+取貨日 ▪️12/19日 ▫️大貓咪 小貓咪 已完售 🈵 ❗️😳😳😳 #僅剩23日可出貨喔 謝謝大家🙇🏻‍♀️🙇🏻‍♀️ ⚠️⚠️嚐鮮期：常溫7天 為保持餅乾酥脆度 未能食用完請把上盒蓋蓋緊喔,https://www.facebook.com/flaflatutupatisserie/photos/a.1707507699558984/2702940523349025/?type=3,,,Fla Fla Tu Tu /法圖甜點空間,"✨✨✨《貓咪餅乾禮盒預購💕》✨✨✨

▪️可常溫宅配
▪️出貨日：
A：12/19（日）15:00-17:00
B：12/23（四）16:00-18:30
（星期日配送為星期二到貨）

🔸小貓咪禮盒NT520 （共9款）
12/8日前 #預購只要 NT480

🔹大貓咪禮盒NT920 （共13款）
12/8日前 #預購只要 NT860

1.▫️可愛貓咪餅乾 🔸x4片 🔹x7片
脆脆肉桂香料餅添加了橘皮增加香氣風味💕
2.▫️粉紅、百香果泡泡🔸x4顆 🔹x6顆
堅果圓球餅乾，並裹上水果風味糖粉，酸酸甜甜的好滋味～

3.▫️鹽之花巧克力酥餅🔸x3片 🔹x5片
法芙娜可可粉的使用，香酥脆又涮口的可以一片接一片～

4.▫️香草伯爵茶酥餅🔸x4片 🔹x3片
香酥口感～使用自制香草糖及伯爵茶粉 

5.▫️核桃布烈塔尼酥餅🔸x2片 🔹x2片
麵團裡加入了烤香的核桃碎，一口咬下是堅果濃郁的香氣及口感，一樣的香酥脆✨

6.▫️野莓瑪琳糖🔸x3顆 🔹x5顆
酸甜風味的瑪琳糖 烤的足夠乾脆❤

7.▫️彎彎曲奇餅🔸x3片 🔹x3片
使用帶皮杏仁粉 口感酥鬆不膩口💕

8.▫️蘭姆檸檬酥餅🔸x3片 🔹x3片
麵團內加入檸檬皮的清爽香氣～✨

9.▫️蛋黃奶油酥餅🔸x3片 🔹x2片
除了入口的酥脆度還有濃郁的蛋黃香氣🙌🏻

10.▫️抹茶芒果酥餅 🔹x3片
一半抹茶口味搭配另一半的芒果口味的雙重享受😎

11.▫️堅果肉桂千層酥餅 🔹x3片
香香酥酥脆脆 會不小心一片接一片😳😳

12.▫️千層碎碎酥餅 🔹x2片
拌入大量的千層碎片的奶油酥餅 不同風味一樣的香酥脆～

13.▫️堅果蛋白餅 🔹x6顆
拌入滿滿的堅果碎並烤到內部焦化去除甜膩的酥脆

#聖誕餅乾禮盒
#彌月禮盒

✨✨ #訂購請私訊以下 ✨✨
▫️小貓咪禮盒 或大貓咪禮盒 及盒數
▫️訂購者姓名
▫️訂購者手機
▫️取貨日期
（常溫宅配小盒1-2盒+NT140；大盒1盒+NT140、2盒+NT170）
🔺宅配請留收件人姓名電話地址
如有指定上午或下午收件請告知.

▫️確認金額匯款完成 前一天取貨/出貨通知～
Thank you:)",,,,-3.35
為食友（沙田區）,,575553919788884,none,,,,6204,N/A,2021-12-07 06:49:59 EST,2021-12-07,06:49:59,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/575553919788884/permalink/863499950994278,台灣蔬菜、蛋糕及食物，有興趣快來購買，蔬菜這個星期到貨了,https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1289635941498408/?type=3,,,阿木台灣麵,"🇼🇸 🆕新團購請入內訂購👇🏻
https://forms.gle/RPRmcByGMcaveuN26
-
【阿蘭草仔粿】
新北九份老街美食，超人氣阿蘭草仔粿一定要吃！菜蒲米口味最經典最推薦，另外還有甜紅豆、鹹綠豆、芋粿巧可選，
皮軟Q餡料滿，滋味相當好呢！
...
【芋粿巧】
傳統台式點心，顏色雖然樸實了點，但吃起來的口感可是Q軟可口、香氣逼人喔！芋粿巧都Q彈鬆軟！還吃得到滿滿的芋頭~~
-
這次團購產品～
⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷)
⭐ 2、巧裕樂牛軋糖 (8種口味)
3、裕珍馨奶油酥餅 / 小葛蕾鬆塔
4、台灣白苦瓜
5、台灣紅鬚玉米筍
6、台灣水蓮
7、台灣大甲芋頭
8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖)
9、起司奶茶
10、阿木純手工水餃 (3種口味)
11、阿蘭草仔粿 / 芋粿巧
...
*預訂貨品只限白布街「門市自取」，不設送貨。
*歡迎團購/大訂單（$1500免運費）
-------------------------
亦可到阿木網站購買🔍
👇🏻👇🏻👇🏻
https://www.mutaiwanstore.com/
購物滿$1,000，即可免費送貨👍🏻
若全單未滿HK$1,000將收取HK$65為運費。
-----------------------------------------------
#阿木台灣生活百貨 #阿木台灣麵
#台灣特產 #現正試業 #限時優惠 #台灣直送
#台灣人在香港
-----------------------------------------------
💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️
門市地址 | 旺角白布街8號(藝興大廈地下舖)
營業時間 | 11:30-22:30 (暫定)
-
💛阿木台灣麵(廣華街店)
門市地址 | 旺角廣華街8號
營業時間 | 11:30-22:00
-
💛阿木台灣麵(豉油街店)
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
營業時間 | 11:30-22:00",,,,-58
山頂南區港島南岸鴨脷洲貝沙灣,,559693854882049,none,,,,1191,N/A,2021-12-07 06:42:30 EST,2021-12-07,06:42:30,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/559693854882049/permalink/1070171647167598,台灣蔬菜、蛋糕及食物，有興趣快來購買，蔬菜這個星期到貨了 https://www.facebook.com/677019506093391/posts/1289635968165072/?d=n,https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1289635941498408/?type=3,,,阿木台灣麵,"🇼🇸 🆕新團購請入內訂購👇🏻
https://forms.gle/RPRmcByGMcaveuN26
-
【阿蘭草仔粿】
新北九份老街美食，超人氣阿蘭草仔粿一定要吃！菜蒲米口味最經典最推薦，另外還有甜紅豆、鹹綠豆、芋粿巧可選，
皮軟Q餡料滿，滋味相當好呢！
...
【芋粿巧】
傳統台式點心，顏色雖然樸實了點，但吃起來的口感可是Q軟可口、香氣逼人喔！芋粿巧都Q彈鬆軟！還吃得到滿滿的芋頭~~
-
這次團購產品～
⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷)
⭐ 2、巧裕樂牛軋糖 (8種口味)
3、裕珍馨奶油酥餅 / 小葛蕾鬆塔
4、台灣白苦瓜
5、台灣紅鬚玉米筍
6、台灣水蓮
7、台灣大甲芋頭
8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖)
9、起司奶茶
10、阿木純手工水餃 (3種口味)
11、阿蘭草仔粿 / 芋粿巧
...
*預訂貨品只限白布街「門市自取」，不設送貨。
*歡迎團購/大訂單（$1500免運費）
-------------------------
亦可到阿木網站購買🔍
👇🏻👇🏻👇🏻
https://www.mutaiwanstore.com/
購物滿$1,000，即可免費送貨👍🏻
若全單未滿HK$1,000將收取HK$65為運費。
-----------------------------------------------
#阿木台灣生活百貨 #阿木台灣麵
#台灣特產 #現正試業 #限時優惠 #台灣直送
#台灣人在香港
-----------------------------------------------
💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️
門市地址 | 旺角白布街8號(藝興大廈地下舖)
營業時間 | 11:30-22:30 (暫定)
-
💛阿木台灣麵(廣華街店)
門市地址 | 旺角廣華街8號
營業時間 | 11:30-22:00
-
💛阿木台灣麵(豉油街店)
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
營業時間 | 11:30-22:00",,,,-34
Choi Wan Estate彩雲邨,,7162001299,none,,,,5252,N/A,2021-12-07 06:40:48 EST,2021-12-07,06:40:48,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/7162001299/permalink/10158033339426300,台灣蔬菜、蛋糕及食物，有興趣快來購買，蔬菜這個星期到貨了,https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1289635941498408/?type=3,,,阿木台灣麵,"🇼🇸 🆕新團購請入內訂購👇🏻
https://forms.gle/RPRmcByGMcaveuN26
-
【阿蘭草仔粿】
新北九份老街美食，超人氣阿蘭草仔粿一定要吃！菜蒲米口味最經典最推薦，另外還有甜紅豆、鹹綠豆、芋粿巧可選，
皮軟Q餡料滿，滋味相當好呢！
...
【芋粿巧】
傳統台式點心，顏色雖然樸實了點，但吃起來的口感可是Q軟可口、香氣逼人喔！芋粿巧都Q彈鬆軟！還吃得到滿滿的芋頭~~
-
這次團購產品～
⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷)
⭐ 2、巧裕樂牛軋糖 (8種口味)
3、裕珍馨奶油酥餅 / 小葛蕾鬆塔
4、台灣白苦瓜
5、台灣紅鬚玉米筍
6、台灣水蓮
7、台灣大甲芋頭
8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖)
9、起司奶茶
10、阿木純手工水餃 (3種口味)
11、阿蘭草仔粿 / 芋粿巧
...
*預訂貨品只限白布街「門市自取」，不設送貨。
*歡迎團購/大訂單（$1500免運費）
-------------------------
亦可到阿木網站購買🔍
👇🏻👇🏻👇🏻
https://www.mutaiwanstore.com/
購物滿$1,000，即可免費送貨👍🏻
若全單未滿HK$1,000將收取HK$65為運費。
-----------------------------------------------
#阿木台灣生活百貨 #阿木台灣麵
#台灣特產 #現正試業 #限時優惠 #台灣直送
#台灣人在香港
-----------------------------------------------
💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️
門市地址 | 旺角白布街8號(藝興大廈地下舖)
營業時間 | 11:30-22:30 (暫定)
-
💛阿木台灣麵(廣華街店)
門市地址 | 旺角廣華街8號
營業時間 | 11:30-22:00
-
💛阿木台灣麵(豉油街店)
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
營業時間 | 11:30-22:00",,,,-23.5
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,37057,39265,2021-12-07 06:00:04 EST,2021-12-07,06:00:04,Photo,37,20,0,17,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1289635968165072,"🇼🇸 🆕新團購請入內訂購👇🏻 https://forms.gle/RPRmcByGMcaveuN26:=:https://docs.google.com/forms/d/e/1FAIpQLSe7CInnWFsIY-hf0L4Ot2XwwZHloRaRmlWxOrUlAuuNiY93HQ/viewform?usp=send_form - 【阿蘭草仔粿】 新北九份老街美食，超人氣阿蘭草仔粿一定要吃！菜蒲米口味最經典最推薦，另外還有甜紅豆、鹹綠豆、芋粿巧可選， 皮軟Q餡料滿，滋味相當好呢！ ... 【芋粿巧】 傳統台式點心，顏色雖然樸實了點，但吃起來的口感可是Q軟可口、香氣逼人喔！芋粿巧都Q彈鬆軟！還吃得到滿滿的芋頭~~ - 這次團購產品～ ⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷) ⭐ 2、巧裕樂牛軋糖 (8種口味) 3、裕珍馨奶油酥餅 / 小葛蕾鬆塔 4、台灣白苦瓜 5、台灣紅鬚玉米筍 6、台灣水蓮 7、台灣大甲芋頭 8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖) 9、起司奶茶 10、阿木純手工水餃 (3種口味) 11、阿蘭草仔粿 / 芋粿巧 ... *預訂貨品只限白布街「門市自取」，不設送貨。 *歡迎團購/大訂單（$1500免運費） ------------------------- 亦可到阿木網站購買🔍 👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$1,000，即可免費送貨👍🏻 若全單未滿HK$1,000將收取HK$65為運費。 ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 營業時間 | 11:30-22:30 (暫定) - 💛阿木台灣麵(廣華街店) 門市地址 | 旺角廣華街8號 營業時間 | 11:30-22:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 營業時間 | 11:30-22:00",https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1289635941498408/?type=3,,,Photos from 阿木台灣麵's post,,,,,-1.19
柯基會社,,613943888625273,none,,,,148663,N/A,2021-12-06 09:50:23 EST,2021-12-06,09:50:23,Photo,84,72,1,0,3,0,8,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/613943888625273/permalink/4944953935524225,哥哥我跟你抱抱了，也裝無辜撒嬌了，我也想吃哥哥手上的奶油酥餅🤤,https://www.facebook.com/photo.php?fbid=4419212614872305&set=gm.4944953935524225&type=3,,,Photos from 牟友友's post,,,,,-3.05
發現台灣 東海岸玉石之美,,1515574622056526,none,,,,16994,N/A,2021-12-06 09:44:06 EST,2021-12-06,09:44:06,Photo,11,11,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1515574622056526/permalink/3049775658636407,騎沙灘車偶遇，覺得正反兩面侵蝕的很完整，像月娘🌕又像奶油酥餅😂有石緣啦,https://www.facebook.com/photo.php?fbid=5340397415977089&set=gm.3049775658636407&type=3,,,Photos from Jason Ku's post,,,,,-8.91
紅磡＊何文田＊黃埔＊資訊發佈會,,2449201798465041,none,,,,1824,N/A,2021-12-06 07:37:16 EST,2021-12-06,07:37:16,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2449201798465041/permalink/4919334758118387,"台灣蔬菜, 蛋糕、食物，有興趣快來購買，蔬菜這個星期到貨了",https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1288918711570131/?type=3,,,阿木台灣麵,"🇼🇸台灣北投特產🙅🏻‍♂️😎
⭐全統西點、巧裕樂牛軋糖⭐
...
🆕新團購請入內訂購👇🏻
https://forms.gle/RPRmcByGMcaveuN26
-
【全統西點麵包】
在台30多年的老字號麵包店，台灣北投天母區最好吃的芋頭甜點！最招牌也最受歡迎的就是他們的芋頭系列，芋頭生乳捲、芋頭奶酪～麵包控、甜點控、芋頭控絕不能錯過的好店!!
-
這次團購產品～
⭐ 1、全統西點 (各款~寶盒/奶酪/布蕾/生乳卷)
⭐ 2、巧裕樂牛軋糖 (8種口味)
3、裕珍馨奶油酥餅 / 小葛蕾鬆塔
4、台灣白苦瓜
5、台灣紅鬚玉米筍
6、台灣水蓮
7、台灣大甲芋頭
8、上信饌玉(南棗核桃糕/夏威夷豆塔/太妃糖)
9、起司奶茶
10、阿木純手工水餃 (3種口味)
11、阿蘭草仔粿 / 芋粿巧
...
*預訂貨品只限白布街「門市自取」，不設送貨。
*歡迎團購/大訂單（$1500免運費）
-------------------------
亦可到阿木網站購買🔍
👇🏻👇🏻👇🏻
https://www.mutaiwanstore.com/
購物滿$1,000，即可免費送貨👍🏻
若全單未滿HK$1,000將收取HK$65為運費。
-----------------------------------------------
#阿木台灣生活百貨 #阿木台灣麵
#台灣特產 #現正試業 #限時優惠 #台灣直送
#台灣人在香港
-----------------------------------------------
💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️
門市地址 | 旺角白布街8號(藝興大廈地下舖)
營業時間 | 11:30-22:30 (暫定)
-
💛阿木台灣麵(廣華街店)
門市地址 | 旺角廣華街8號
營業時間 | 11:30-22:00
-
💛阿木台灣麵(豉油街店)
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
營業時間 | 11:30-22:00",,,,-46
